2021-03-17 16:39:03	2:+29.785C
2021-03-17 16:39:06	2:+29.736C
2021-03-17 16:39:09	2:+29.688C
2021-03-17 16:39:12	2:+29.640C
2021-03-17 16:39:15	2:+29.616C
2021-03-17 16:39:18	2:+29.577C
2021-03-17 16:39:21	2:+29.518C
2021-03-17 16:39:24	2:+29.486C
2021-03-17 16:39:28	2:+29.447C
2021-03-17 16:39:31	2:+29.401C
2021-03-17 16:39:34	2:+29.356C
2021-03-17 16:39:37	2:+29.305C
2021-03-17 16:39:40	2:+29.265C
2021-03-17 16:39:43	2:+29.231C
2021-03-17 16:39:46	2:+29.186C
2021-03-17 16:39:49	2:+29.139C
2021-03-17 16:39:52	2:+29.105C
2021-03-17 16:39:55	2:+29.066C
2021-03-17 16:39:58	2:+29.019C
2021-03-17 16:40:01	2:+28.980C
2021-03-17 16:40:05	2:+28.940C
2021-03-17 16:40:08	2:+28.901C
2021-03-17 16:40:11	2:+28.866C
2021-03-17 16:40:14	2:+28.821C
2021-03-17 16:40:17	2:+28.782C
2021-03-17 16:40:20	2:+28.730C
2021-03-17 16:40:23	2:+28.697C
2021-03-17 16:40:26	2:+28.658C
2021-03-17 16:40:29	2:+28.646C
2021-03-17 16:40:32	2:+28.609C
2021-03-17 16:40:35	2:+28.564C
2021-03-17 16:40:39	2:+28.502C
2021-03-17 16:40:42	2:+28.492C
2021-03-17 16:40:45	2:+28.464C
2021-03-17 16:40:48	2:+28.440C
2021-03-17 16:40:51	2:+28.397C
2021-03-17 16:40:54	2:+28.361C
2021-03-17 16:40:57	2:+28.325C
2021-03-17 16:41:00	2:+28.287C
2021-03-17 16:41:03	2:+28.261C
2021-03-17 16:41:06	2:+28.231C
2021-03-17 16:41:09	2:+28.189C
2021-03-17 16:41:12	2:+28.155C
2021-03-17 16:41:16	2:+28.122C
2021-03-17 16:41:19	2:+28.096C
2021-03-17 16:41:22	2:+28.071C
2021-03-17 16:41:25	2:+28.037C
2021-03-17 16:41:28	2:+28.008C
2021-03-17 16:41:31	2:+27.971C
2021-03-17 16:41:34	2:+27.943C
2021-03-17 16:41:37	2:+27.913C
2021-03-17 16:41:40	2:+27.887C
2021-03-17 16:41:43	2:+27.860C
2021-03-17 16:41:46	2:+27.831C
2021-03-17 16:41:50	2:+27.793C
2021-03-17 16:41:53	2:+27.764C
2021-03-17 16:41:56	2:+27.741C
2021-03-17 16:41:59	2:+27.709C
2021-03-17 16:42:02	2:+27.680C
2021-03-17 16:42:05	2:+27.652C
2021-03-17 16:42:08	2:+27.625C
2021-03-17 16:42:11	2:+27.596C
2021-03-17 16:42:14	2:+27.571C
2021-03-17 16:42:17	2:+27.528C
2021-03-17 16:42:20	2:+27.509C
2021-03-17 16:42:23	2:+27.480C
2021-03-17 16:42:27	2:+27.446C
2021-03-17 16:42:30	2:+27.427C
2021-03-17 16:42:33	2:+27.403C
2021-03-17 16:42:36	2:+27.378C
2021-03-17 16:42:39	2:+27.347C
2021-03-17 16:42:42	2:+27.323C
2021-03-17 16:42:45	2:+27.296C
2021-03-17 16:42:48	2:+27.271C
2021-03-17 16:42:51	2:+27.249C
2021-03-17 16:42:54	2:+27.220C
2021-03-17 16:42:57	2:+27.197C
2021-03-17 16:43:00	2:+27.163C
2021-03-17 16:43:04	2:+27.136C
2021-03-17 16:43:07	2:+27.121C
2021-03-17 16:43:10	2:+27.109C
2021-03-17 16:43:13	2:+27.086C
2021-03-17 16:43:16	2:+27.067C
2021-03-17 16:43:19	2:+27.045C
2021-03-17 16:43:22	2:+27.019C
2021-03-17 16:43:25	2:+26.999C
2021-03-17 16:43:28	2:+26.968C
2021-03-17 16:43:31	2:+26.939C
2021-03-17 16:43:34	2:+26.914C
2021-03-17 16:43:38	2:+26.888C
2021-03-17 16:43:41	2:+26.870C
2021-03-17 16:43:44	2:+26.853C
2021-03-17 16:43:47	2:+26.833C
2021-03-17 16:43:50	2:+26.806C
2021-03-17 16:43:53	2:+26.791C
2021-03-17 16:43:56	2:+26.772C
2021-03-17 16:43:59	2:+26.751C
2021-03-17 16:44:02	2:+26.725C
2021-03-17 16:44:05	2:+26.712C
2021-03-17 16:44:08	2:+26.686C
2021-03-17 16:44:11	2:+26.663C
2021-03-17 16:44:15	2:+26.645C
2021-03-17 16:44:18	2:+26.627C
2021-03-17 16:44:21	2:+26.605C
2021-03-17 16:44:24	2:+26.587C
2021-03-17 16:44:27	2:+26.566C
2021-03-17 16:44:30	2:+26.546C
2021-03-17 16:44:33	2:+26.529C
2021-03-17 16:44:36	2:+26.508C
2021-03-17 16:44:39	2:+26.487C
2021-03-17 16:44:42	2:+26.470C
2021-03-17 16:44:45	2:+26.452C
2021-03-17 16:44:49	2:+26.431C
2021-03-17 16:44:52	2:+26.410C
2021-03-17 16:44:55	2:+26.394C
2021-03-17 16:44:58	2:+26.376C
2021-03-17 16:45:01	2:+26.356C
2021-03-17 16:45:04	2:+26.336C
2021-03-17 16:45:07	2:+26.310C
2021-03-17 16:45:10	2:+26.293C
2021-03-17 16:45:13	2:+26.276C
2021-03-17 16:45:16	2:+26.262C
2021-03-17 16:45:19	2:+26.247C
2021-03-17 16:45:22	2:+26.229C
2021-03-17 16:45:26	2:+26.206C
2021-03-17 16:45:29	2:+26.189C
2021-03-17 16:45:32	2:+26.165C
2021-03-17 16:45:35	2:+26.152C
2021-03-17 16:45:38	2:+26.137C
2021-03-17 16:45:41	2:+26.120C
2021-03-17 16:45:44	2:+26.111C
2021-03-17 16:45:47	2:+26.091C
2021-03-17 16:45:50	2:+26.075C
2021-03-17 16:45:53	2:+26.058C
2021-03-17 16:45:56	2:+26.040C
2021-03-17 16:45:59	2:+26.023C
2021-03-17 16:46:03	2:+26.001C
2021-03-17 16:46:06	2:+25.990C
2021-03-17 16:46:09	2:+25.976C
2021-03-17 16:46:12	2:+25.965C
2021-03-17 16:46:15	2:+25.946C
2021-03-17 16:46:18	2:+25.930C
2021-03-17 16:46:21	2:+25.913C
2021-03-17 16:46:24	2:+25.894C
2021-03-17 16:46:27	2:+25.885C
2021-03-17 16:46:30	2:+25.867C
2021-03-17 16:46:33	2:+25.852C
2021-03-17 16:46:37	2:+25.837C
2021-03-17 16:46:40	2:+25.821C
2021-03-17 16:46:43	2:+25.804C
2021-03-17 16:46:46	2:+25.787C
2021-03-17 16:46:49	2:+25.778C
2021-03-17 16:46:52	2:+25.761C
2021-03-17 16:46:55	2:+25.746C
2021-03-17 16:46:58	2:+25.727C
2021-03-17 16:47:01	2:+25.716C
2021-03-17 16:47:04	2:+25.704C
